"Id","Place name","Email","Phone","Address","Hours","Location","Reviews count","Category","Total score","website"
"11","Hillbarn Cafe & Restaurant","","09171621254","Brgy, Daang Luma, Tagaytay, 4120 Cavite","Thursday:[9 AM–9 PM],Friday:[8 AM–10 PM],Saturday:[8 AM–10 PM],Sunday:[8 AM–10 PM],Monday:[9 AM–9 PM],Tuesday:[9 AM–9 PM],Wednesday:[9 AM–9 PM]","https://www.google.com/maps?cid=5117990080278962705","259","Cafe","4.5","facebook.com"
"12","Marj's Cafe","","09171846275","Tagaytay - Nasugbu Hwy, Kaybagal South, Tagaytay, 4120 Cavite","Thursday:[11 AM–9 PM],Friday:[11 AM–9 PM],Saturday:[11 AM–9 PM],Sunday:[11 AM–9 PM],Monday:[11 AM–9 PM],Tuesday:[11 AM–9 PM],Wednesday:[11 AM–9 PM]","https://www.google.com/maps?cid=3233211276891097363","33","Cafe","4.5","null"
"13","Yaletown Cafe Tagaytay","","09684283173","West 2nd Floor, Emilio Aguinaldo Hwy, Silang Junction South, Tagaytay, Cavite","Thursday:[10 AM–4 AM],Friday:[10 AM–4 AM],Saturday:[10 AM–4 AM],Sunday:[10 AM–4 AM],Monday:[10 AM–4 AM],Tuesday:[10 AM–4 AM],Wednesday:[10 AM–4 AM]","https://www.google.com/maps?cid=4762488824632907023","223","Cafe","4.8","instagram.com"
"14","Concha’s Garden Cafe","","09158507945","Tagaytay - Nasugbu Hwy, Tagaytay, Cavite","Thursday:[10 AM–9 PM],Friday:[10 AM–9 PM],Saturday:[7:30 AM–9 PM],Sunday:[7:30 AM–9 PM],Monday:[10 AM–9 PM],Tuesday:[10 AM–9 PM],Wednesday:[10 AM–9 PM]","https://www.google.com/maps?cid=2333479130977919207","592","Cafe,Restaurant","4.2","null"
"15","Embrace Café Tagaytay","","","4X63+C5H, Bonifacio Dr, Silang Junction North, Tagaytay, Cavite","Thursday:[9 AM–8 PM],Friday:[9 AM–8 PM],Saturday:[9 AM–8 PM],Sunday:[9 AM–8 PM],Monday:[9 AM–8 PM],Tuesday:[9 AM–8 PM],Wednesday:[9 AM–8 PM]","https://www.google.com/maps?cid=15118965965728467463","122","Cafe","4.7","null"
"16","Cafe on the Ridge","","0288864325","Taal Vista Hotel, Kilometer 60, Aguinaldo Highway, Tagaytay","Thursday:[10 AM–9 PM],Friday:[10 AM–9 PM],Saturday:[10 AM–9 PM],Sunday:[10 AM–9 PM],Monday:[10 AM–9 PM],Tuesday:[10 AM–9 PM],Wednesday:[10 AM–9 PM]","https://www.google.com/maps?cid=10880161088678872294","2","Cafe","5","null"
"17","Everybody's CAFE Tagaytay","","","MAITIM II EAST, Tagaytay, 4120 Cavite","Thursday:[10 AM–10 PM],Friday:[10 AM–10 PM],Saturday:[10 AM–10 PM],Sunday:[10 AM–10 PM],Monday:[10 AM–10 PM],Tuesday:[10 AM–10 PM],Wednesday:[10 AM–10 PM]","https://www.google.com/maps?cid=12552424696353530075","8","Cafe","4.1","facebook.com"
"18","KOPA KOPPI CAFE","","","3WR6+JP6, Tagaytay, Cavite","Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Open 24 hours],Sunday:[Open 24 hours],Monday:[Open 24 hours],Tuesday:[Open 24 hours],Wednesday:[Open 24 hours]","https://www.google.com/maps?cid=13226059386019478513","104","Coffee shop","2.9","null"
"19","Miara Cafe","","09171930700","3WXC+37W, Tagaytay, Cavite","Thursday:[9 AM–9 PM],Friday:[9 AM–9 PM],Saturday:[9 AM–9 PM],Sunday:[9 AM–9 PM],Monday:[Closed],Tuesday:[9 AM–9 PM],Wednesday:[9 AM–9 PM]","https://www.google.com/maps?cid=2238437596475790891","40","Cafe","4.4","null"
"20","Sky Garden Cafe Lazuri Tagaytay","thomroa@lazurihotels.com","","3VQX+27Q, Tagaytay - Nasugbu Hwy, Brgy, Tagaytay, 4120 Cavite","Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Open 24 hours],Sunday:[Open 24 hours],Monday:[Open 24 hours],Tuesday:[Open 24 hours],Wednesday:[Open 24 hours]","https://www.google.com/maps?cid=15493623732325763359","6","Cafe","3.3","lazurihotels.com"
