"Id","Place name","Email","Phone","Address","Hours","Location","Reviews count","Category","Total score","website"
"11","Good Shepherd Parish","","0288735837","Doña Manuela Subdivision, Sanggumay St, Las Piñas, 1740 Metro Manila","","https://www.google.com/maps?cid=15988535032893137426","111","Catholic church","4.7","facebook.com"
"12","Shrine of the Five Wounds of Our Lord Jesus Christ","","0288014020","C2Q2+JWJ, Las Piñas, 1747 Metro Manila","Thursday:[7 AM–8 PM],Friday:[7 AM–8 PM],Saturday:[7 AM–8 PM],Sunday:[7 AM–8 PM],Monday:[7 AM–8 PM],Tuesday:[7 AM–8 PM],Wednesday:[7 AM–8 PM]","https://www.google.com/maps?cid=6670760547877682921","128","Catholic church","4.7","facebook.com"
"13","Santuario de San Ezekiel Moreno","email@email.com?subject=Golden+Haven+Memorial+Park+Sariaya%2C+Quezon&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fsariaya-quezon%2F,email@email.com?subject=Golden+Haven+Memorial+Park+Amadeo+Cavite&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Feco-memorial-park-amadeo-cavite%2F,email@email.com?subject=Golden+Haven+Columbarium+Vault+Cagayan+de+Oro&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fcolumbarium-cagayan-de-oro%2F,email@email.com?subject=Golden+Haven+Memorial+Park+Antipolo&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fantipolo%2F,email@email.com?subject=Golden+Haven+Memorial+Park+Cebu&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fmemorial-lot-for-sale-in-cebu-city%2F,email@email.com?subject=Golden+Haven+Columbarium+Vault+Zamboanga&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fzamboanga-city-zamboanga-del-sur%2F,email@email.com?subject=Other+Services&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fother-services%2F,email@email.com?subject=Cremation+Service+in+Las+Pinas+City%2C+Metro+Manila&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Fcremation-package-in-las-pinas-city-metro-manila%2F,email@email.com?subject=Funeral+Packages+in+Angeles+City%2C+Pampanga&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Ffuneral-packages-in-angeles-city-pampanga%2F,email@email.com?subject=Funeral+Package+in+Las+Pinas+City%2C+Metro+Manila&amp;body=https%3A%2F%2Fwww.goldenhaven.com.ph%2Fproperties%2Ffuneral-package-in-las-pinas-city-metro-manila%2F,sales@goldenhaven.com.ph,customerservice@goldenhaven.com.ph,creditandcollection@goldenhaven.com.ph","0288732922","FXFJ+H82, C-5, Las Piñas, Metro Manila","Thursday:[9 AM–6 PM],Friday:[9 AM–6 PM],Saturday:[9 AM–6 PM],Sunday:[9 AM–6 PM],Monday:[9 AM–6 PM],Tuesday:[9 AM–6 PM],Wednesday:[9 AM–6 PM]","https://www.google.com/maps?cid=959553469083563781","293","Catholic church,Memorial park,Tourist attraction","4.6","goldenhaven.com.ph"
"14","Madonna Del Divino Amore Parish","","0284754402","Southvale Dr, Almanza Dos, Las Piñas, 1740 Metro Manila","Thursday:[8 AM–5 PM],Friday:[8 AM–5 PM],Saturday:[8 AM–5 PM],Sunday:[8 AM–12 PM],Monday:[Closed],Tuesday:[8 AM–5 PM],Wednesday:[8 AM–5 PM]","https://www.google.com/maps?cid=1732441279438101438","111","Catholic church","4.7","facebook.com"
"15","Church So Blessed - Las Piñas","","09399690184","4/F, Interior Gallery Building, 318 Alabang–Zapote Rd, Las Piñas, 1740 Metro Manila","","https://www.google.com/maps?cid=7716837452855663024","2","Church","5","facebook.com"
"16","Diocesan Shrine and Parish of St. Joseph (Bamboo Organ Church)","","0288285316","1742 Quirino Ave, Las Piñas, 1742 Metro Manila","Thursday:[9 AM–5 PM],Friday:[9 AM–5 PM],Saturday:[9 AM–5 PM],Sunday:[9 AM–5 PM],Monday:[Closed],Tuesday:[9 AM–5 PM],Wednesday:[9 AM–5 PM]","https://www.google.com/maps?cid=3121611120838878276","1295","Catholic church,Tourist attraction","4.7","facebook.com"
"17","Jesus Is Lord Church CAA, Las Piñas","info@jilworldwide.org","0288219229","FX5V+GRV, CAA Rd, Pulang Lupa 2, Las Piñas, 1742 Metro Manila","","https://www.google.com/maps?cid=15381843244452839812","null","Christian church","null","jilworldwide.org"
"18","Jesus Christ the Light of Life Church Las Piñas","info@jcllc.org","0288337096","Blk1 Lot6, Firetree CAA Rd, Las Piñas, Kalakhang Maynila","Thursday:[Closed],Friday:[Closed],Saturday:[8 AM–4 PM],Sunday:[8 AM–4 PM],Monday:[Closed],Tuesday:[Closed],Wednesday:[Closed]","https://www.google.com/maps?cid=10193173681320146971","7","Church","4.4","jcllc.org"
"19","Christian Bible Church of Las Piñas Center","","0289868616","23 B Uranium Rd, Las Piñas, Metro Manila","Thursday:[Open 24 hours],Friday:[Open 24 hours],Saturday:[Closed],Sunday:[10 AM–12 PM],Monday:[Open 24 hours],Tuesday:[Open 24 hours],Wednesday:[Open 24 hours]","https://www.google.com/maps?cid=12475890075020943992","3","Church","5","facebook.com"
"20","Bible Baptist Church Of Las Piñas","","","CX8W+J6C, Macopa St, Talon 5, Las Piñas, 1747 Metro Manila","","https://www.google.com/maps?cid=16614797031280540904","2","Baptist church","3","null"
